userid,transaction,region,transaction_date,product_category,sell_amount,status,city,age,subscription,raw_times,email,username,price,storeid,quantity,discount,product_id,priority,base_price
U02516,TXN102516,West,2025-07-24,Home,4259.2,Refunded,Bengaluru,56,Free,2025-07-24 02:30:00,user2516@example.com,user2516,1064.8,S030,4,20,P9016,Medium,1331
U02517,TXN102517,South,2026-04-03,Books,9976.5,Refunded,Delhi,20,Basic,2026-04-03 09:30:00,user2517@example.com,user2517,1662.75,S081,6,25,P1586,High,2217
U02518,TXN102518,West,2026-01-24,Home,12277.8,Pending,Hyderabad,55,Premium,2026-01-24 01:40:00,user2518@example.com,user2518,2046.3,S087,6,5,P3695,Medium,2154
U02519,TXN102519,South,2025-03-17,Grocery,29295.0,Failed,Bengaluru,53,Basic,2025-03-17 04:31:00,user2519@example.com,user2519,3255.0,S091,9,30,P9387,High,4650
U02520,TXN102520,North,2026-02-04,Electronics,17139.9,Completed,Chennai,20,Free,2026-02-04 10:13:00,user2520@example.com,user2520,2856.65,S078,6,5,P2165,Urgent,3007
U02521,TXN102521,South,2025-02-27,Sports,27056.0,Failed,Chennai,46,Basic,2025-02-27 03:40:00,user2521@example.com,user2521,3382.0,S098,8,5,P7126,Low,3560
U02522,TXN102522,West,2025-05-11,Electronics,24150.0,Failed,Jaipur,66,Premium,2025-05-11 22:46:00,user2522@example.com,user2522,4830.0,S034,5,0,P7934,High,4830
U02523,TXN102523,West,2025-02-11,Books,1709.35,Completed,Kolkata,33,Basic,2025-02-11 06:20:00,user2523@example.com,user2523,1709.35,S094,1,15,P6751,Urgent,2011
U02524,TXN102524,East,2025-07-27,Electronics,9709.2,Pending,Delhi,28,Premium,2025-07-27 18:11:00,user2524@example.com,user2524,2427.3,S078,4,10,P4580,High,2697
U02525,TXN102525,North,2025-12-29,Fashion,13770.0,Failed,Chennai,47,Premium,2025-12-29 21:28:00,user2525@example.com,user2525,3442.5,S033,4,10,P1873,High,3825
U02526,TXN102526,East,2025-02-22,Electronics,27753.6,Failed,Pune,30,Basic,2025-02-22 18:21:00,user2526@example.com,user2526,3964.8,S038,7,20,P3944,High,4956
U02527,TXN102527,North,2025-03-02,Grocery,1723.5,Completed,Hyderabad,43,Basic,2025-03-02 16:51:00,user2527@example.com,user2527,1723.5,S064,1,10,P4641,Medium,1915
U02528,TXN102528,East,2025-02-07,Fashion,2842.0,Pending,Chennai,52,Basic,2025-02-07 06:35:00,user2528@example.com,user2528,568.4,S021,5,30,P7485,Medium,812
U02529,TXN102529,East,2025-02-07,Sports,30485.7,Pending,Mumbai,61,Basic,2025-02-07 10:14:00,user2529@example.com,user2529,3387.3,S019,9,30,P2755,Low,4839
U02530,TXN102530,East,2025-10-28,Fashion,5808.0,Failed,Bengaluru,21,Free,2025-10-28 11:31:00,user2530@example.com,user2530,1936.0,S066,3,20,P6203,High,2420
U02531,TXN102531,South,2025-08-27,Grocery,6747.2,Completed,Chennai,54,Basic,2025-08-27 20:01:00,user2531@example.com,user2531,3373.6,S016,2,20,P2147,Low,4217
U02532,TXN102532,East,2025-05-30,Electronics,10653.0,Refunded,Chennai,61,Free,2025-05-30 10:00:00,user2532@example.com,user2532,3551.0,S024,3,0,P9716,High,3551
U02533,TXN102533,East,2026-04-04,Sports,33315.0,Pending,Delhi,39,Basic,2026-04-04 05:57:00,user2533@example.com,user2533,3331.5,S091,10,25,P7213,High,4442
U02534,TXN102534,South,2025-07-02,Fashion,7458.0,Refunded,Jaipur,59,Free,2025-07-02 18:48:00,user2534@example.com,user2534,1243.0,S083,6,0,P8832,Low,1243
U02535,TXN102535,East,2026-01-27,Sports,26989.2,Failed,Delhi,60,Basic,2026-01-27 07:59:00,user2535@example.com,user2535,3373.65,S087,8,15,P7163,Urgent,3969
U02536,TXN102536,East,2025-09-05,Electronics,34760.0,Failed,Pune,49,Free,2025-09-05 15:27:00,user2536@example.com,user2536,4345.0,S030,8,0,P9292,High,4345
U02537,TXN102537,North,2025-10-27,Home,711.9,Pending,Delhi,69,Basic,2025-10-27 04:32:00,user2537@example.com,user2537,237.3,S039,3,30,P4592,Urgent,339
U02538,TXN102538,West,2025-01-17,Books,5037.0,Failed,Jaipur,34,Basic,2025-01-17 02:43:00,user2538@example.com,user2538,1259.25,S051,4,25,P3672,Low,1679
U02539,TXN102539,East,2025-04-19,Fashion,20026.3,Pending,Pune,29,Premium,2025-04-19 04:01:00,user2539@example.com,user2539,2860.9,S083,7,30,P1414,Medium,4087
U02540,TXN102540,South,2026-01-18,Sports,27757.1,Refunded,Mumbai,18,Free,2026-01-18 04:37:00,user2540@example.com,user2540,3965.3,S093,7,5,P9778,Medium,4174
U02541,TXN102541,East,2025-08-28,Fashion,2070.4,Pending,Kolkata,37,Premium,2025-08-28 21:10:00,user2541@example.com,user2541,1035.2,S050,2,20,P6101,Urgent,1294
U02542,TXN102542,East,2025-11-02,Electronics,5913.0,Completed,Chennai,34,Premium,2025-11-02 16:18:00,user2542@example.com,user2542,1971.0,S064,3,25,P3687,Urgent,2628
U02543,TXN102543,East,2025-01-06,Books,12916.4,Completed,Bengaluru,24,Basic,2025-01-06 07:21:00,user2543@example.com,user2543,1845.2,S079,7,30,P9075,Urgent,2636
U02544,TXN102544,South,2025-04-06,Grocery,3987.0,Pending,Delhi,29,Free,2025-04-06 02:05:00,user2544@example.com,user2544,996.75,S040,4,25,P6021,High,1329
U02545,TXN102545,West,2025-09-03,Electronics,19972.5,Refunded,Delhi,31,Premium,2025-09-03 05:15:00,user2545@example.com,user2545,1997.25,S039,10,25,P3491,Medium,2663
U02546,TXN102546,West,2026-03-01,Sports,26932.5,Refunded,Hyderabad,38,Premium,2026-03-01 00:24:00,user2546@example.com,user2546,3847.5,S020,7,10,P3286,Urgent,4275
U02547,TXN102547,West,2025-07-30,Electronics,1142.4,Failed,Delhi,61,Basic,2025-07-30 04:22:00,user2547@example.com,user2547,380.8,S071,3,15,P8640,Medium,448
U02548,TXN102548,North,2025-01-15,Sports,14339.5,Failed,Mumbai,40,Premium,2025-01-15 09:37:00,user2548@example.com,user2548,1433.95,S032,10,15,P8331,Low,1687
U02549,TXN102549,South,2026-01-12,Home,787.5,Completed,Delhi,20,Free,2026-01-12 14:29:00,user2549@example.com,user2549,78.75,S029,10,25,P2182,High,105
U02550,TXN102550,North,2025-01-04,Sports,7875.0,Pending,Chennai,44,Free,2025-01-04 20:51:00,user2550@example.com,user2550,787.5,S022,10,10,P9096,Medium,875
U02551,TXN102551,East,2025-03-18,Books,5565.6,Completed,Delhi,20,Premium,2025-03-18 09:29:00,user2551@example.com,user2551,2782.8,S016,2,10,P1499,Medium,3092
U02552,TXN102552,East,2025-12-29,Sports,7029.0,Refunded,Jaipur,20,Basic,2025-12-29 14:12:00,user2552@example.com,user2552,781.0,S100,9,0,P3024,Low,781
U02553,TXN102553,South,2026-02-10,Electronics,16335.0,Failed,Jaipur,24,Basic,2026-02-10 00:38:00,user2553@example.com,user2553,1815.0,S078,9,0,P3209,Medium,1815
U02554,TXN102554,South,2026-03-08,Electronics,25686.15,Refunded,Kolkata,25,Basic,2026-03-08 15:51:00,user2554@example.com,user2554,3669.45,S035,7,15,P9769,Urgent,4317
U02555,TXN102555,West,2025-12-23,Electronics,15918.0,Completed,Kolkata,63,Premium,2025-12-23 17:39:00,user2555@example.com,user2555,3183.6,S025,5,30,P5404,High,4548
U02556,TXN102556,East,2026-04-02,Electronics,11125.8,Completed,Pune,53,Free,2026-04-02 12:02:00,user2556@example.com,user2556,1854.3,S095,6,30,P8392,Urgent,2649
U02557,TXN102557,East,2025-03-16,Fashion,27379.2,Pending,Jaipur,33,Basic,2025-03-16 08:59:00,user2557@example.com,user2557,3422.4,S030,8,20,P9837,Low,4278
U02558,TXN102558,North,2025-06-16,Sports,1477.0,Pending,Bengaluru,40,Basic,2025-06-16 09:17:00,user2558@example.com,user2558,147.7,S053,10,30,P2577,Urgent,211
U02559,TXN102559,South,2025-12-31,Books,5048.4,Failed,Pune,49,Basic,2025-12-31 11:59:00,user2559@example.com,user2559,841.4,S005,6,30,P4411,High,1202
U02560,TXN102560,North,2026-03-27,Home,21125.0,Pending,Hyderabad,36,Free,2026-03-27 22:32:00,user2560@example.com,user2560,4225.0,S052,5,0,P2751,Low,4225
U02561,TXN102561,East,2025-07-17,Fashion,12250.2,Pending,Kolkata,35,Basic,2025-07-17 20:25:00,user2561@example.com,user2561,3062.55,S035,4,15,P2618,Medium,3603
U02562,TXN102562,West,2025-01-29,Grocery,3473.0,Refunded,Bengaluru,34,Premium,2025-01-29 20:45:00,user2562@example.com,user2562,3473.0,S051,1,0,P4230,Urgent,3473
U02563,TXN102563,South,2025-03-27,Home,38020.5,Refunded,Bengaluru,38,Basic,2025-03-27 03:18:00,user2563@example.com,user2563,3802.05,S084,10,15,P5422,Urgent,4473
U02564,TXN102564,North,2026-01-13,Home,21902.8,Pending,Pune,64,Basic,2026-01-13 01:43:00,user2564@example.com,user2564,2737.85,S073,8,15,P3013,Medium,3221
U02565,TXN102565,North,2026-03-26,Home,2333.1,Pending,Kolkata,67,Basic,2026-03-26 13:28:00,user2565@example.com,user2565,777.7,S017,3,30,P8702,Urgent,1111
U02566,TXN102566,South,2025-02-13,Electronics,6044.85,Completed,Bengaluru,41,Premium,2025-02-13 09:33:00,user2566@example.com,user2566,2014.95,S029,3,5,P4404,Low,2121
U02567,TXN102567,North,2025-02-04,Sports,12724.0,Completed,Kolkata,63,Premium,2025-02-04 12:12:00,user2567@example.com,user2567,3181.0,S001,4,0,P9651,High,3181
U02568,TXN102568,East,2025-07-23,Books,2884.2,Pending,Bengaluru,35,Free,2025-07-23 16:29:00,user2568@example.com,user2568,480.7,S043,6,5,P6792,Medium,506
U02569,TXN102569,East,2025-05-29,Home,26135.2,Pending,Jaipur,25,Premium,2025-05-29 01:28:00,user2569@example.com,user2569,3733.6,S001,7,20,P3402,Urgent,4667
U02570,TXN102570,West,2026-01-06,Books,14472.0,Pending,Chennai,34,Basic,2026-01-06 01:25:00,user2570@example.com,user2570,2412.0,S068,6,0,P6727,Medium,2412
U02571,TXN102571,West,2026-02-24,Home,6376.5,Refunded,Delhi,50,Premium,2026-02-24 17:14:00,user2571@example.com,user2571,2125.5,S088,3,25,P8802,Urgent,2834
U02572,TXN102572,East,2025-03-01,Sports,40460.5,Failed,Mumbai,61,Free,2025-03-01 11:40:00,user2572@example.com,user2572,4046.05,S005,10,5,P6921,High,4259
U02573,TXN102573,West,2025-05-01,Books,8288.0,Completed,Delhi,19,Basic,2025-05-01 11:29:00,user2573@example.com,user2573,1036.0,S079,8,20,P7913,Low,1295
U02574,TXN102574,North,2026-01-13,Fashion,6829.2,Refunded,Mumbai,55,Free,2026-01-13 11:23:00,user2574@example.com,user2574,758.8,S017,9,30,P5778,Urgent,1084
U02575,TXN102575,East,2025-01-18,Grocery,4354.8,Failed,Pune,24,Free,2025-01-18 17:57:00,user2575@example.com,user2575,725.8,S020,6,5,P3471,High,764
U02576,TXN102576,South,2025-07-18,Home,30951.0,Pending,Mumbai,69,Free,2025-07-18 19:30:00,user2576@example.com,user2576,3095.1,S020,10,10,P9824,Low,3439
U02577,TXN102577,North,2025-07-10,Home,5539.2,Pending,Kolkata,48,Basic,2025-07-10 04:29:00,user2577@example.com,user2577,1384.8,S065,4,20,P4317,Medium,1731
U02578,TXN102578,North,2025-09-04,Fashion,8688.0,Completed,Bengaluru,24,Basic,2025-09-04 16:37:00,user2578@example.com,user2578,4344.0,S029,2,0,P6844,Low,4344
U02579,TXN102579,South,2025-01-07,Sports,1987.3,Pending,Kolkata,70,Free,2025-01-07 07:52:00,user2579@example.com,user2579,1987.3,S085,1,30,P7271,Medium,2839
U02580,TXN102580,East,2026-01-16,Books,3942.0,Refunded,Mumbai,56,Basic,2026-01-16 01:30:00,user2580@example.com,user2580,3942.0,S021,1,0,P9058,Medium,3942
U02581,TXN102581,South,2025-04-30,Books,10990.5,Refunded,Kolkata,24,Free,2025-04-30 14:32:00,user2581@example.com,user2581,1099.05,S009,10,15,P1289,Low,1293
U02582,TXN102582,East,2025-12-05,Home,10308.0,Pending,Kolkata,38,Free,2025-12-05 03:11:00,user2582@example.com,user2582,3436.0,S095,3,20,P6527,Medium,4295
U02583,TXN102583,North,2025-10-09,Home,6553.5,Completed,Kolkata,53,Premium,2025-10-09 05:42:00,user2583@example.com,user2583,1092.25,S011,6,15,P2397,High,1285
U02584,TXN102584,West,2026-03-28,Sports,15079.5,Completed,Mumbai,48,Free,2026-03-28 00:03:00,user2584@example.com,user2584,3015.9,S098,5,10,P4396,Low,3351
U02585,TXN102585,South,2026-02-14,Sports,28281.5,Failed,Bengaluru,50,Premium,2026-02-14 21:44:00,user2585@example.com,user2585,2828.15,S090,10,5,P1151,Low,2977
U02586,TXN102586,North,2025-07-20,Electronics,21399.6,Pending,Delhi,19,Premium,2025-07-20 14:55:00,user2586@example.com,user2586,2674.95,S055,8,15,P7057,Medium,3147
U02587,TXN102587,South,2025-10-05,Fashion,5418.0,Refunded,Hyderabad,46,Basic,2025-10-05 19:08:00,user2587@example.com,user2587,903.0,S006,6,25,P4103,Low,1204
U02588,TXN102588,North,2025-01-15,Books,5074.0,Pending,Kolkata,29,Free,2025-01-15 19:18:00,user2588@example.com,user2588,2537.0,S047,2,0,P4224,Urgent,2537
U02589,TXN102589,North,2025-07-06,Electronics,9146.0,Pending,Hyderabad,58,Basic,2025-07-06 14:19:00,user2589@example.com,user2589,1829.2,S003,5,15,P1309,Urgent,2152
U02590,TXN102590,East,2026-01-04,Books,6765.0,Refunded,Hyderabad,49,Premium,2026-01-04 07:54:00,user2590@example.com,user2590,2255.0,S021,3,0,P5861,Urgent,2255
U02591,TXN102591,East,2025-01-08,Sports,3453.25,Completed,Hyderabad,67,Free,2025-01-08 02:14:00,user2591@example.com,user2591,690.65,S095,5,5,P5348,Medium,727
U02592,TXN102592,West,2025-02-11,Grocery,6223.5,Failed,Bengaluru,50,Free,2025-02-11 10:12:00,user2592@example.com,user2592,691.5,S095,9,25,P1508,Medium,922
U02593,TXN102593,North,2025-11-30,Sports,12192.0,Refunded,Mumbai,28,Premium,2025-11-30 07:42:00,user2593@example.com,user2593,3048.0,S056,4,0,P9370,Urgent,3048
U02594,TXN102594,East,2025-04-30,Grocery,12867.75,Completed,Mumbai,38,Basic,2025-04-30 05:30:00,user2594@example.com,user2594,1838.25,S062,7,5,P3140,Urgent,1935
U02595,TXN102595,East,2025-04-28,Home,14676.0,Refunded,Mumbai,47,Premium,2025-04-28 15:24:00,user2595@example.com,user2595,2935.2,S050,5,20,P8347,Urgent,3669
U02596,TXN102596,East,2025-07-03,Electronics,12312.0,Refunded,Chennai,23,Basic,2025-07-03 19:37:00,user2596@example.com,user2596,1368.0,S030,9,0,P8127,Urgent,1368
U02597,TXN102597,South,2025-06-01,Fashion,12853.5,Failed,Pune,46,Basic,2025-06-01 18:52:00,user2597@example.com,user2597,4284.5,S052,3,5,P7505,Urgent,4510
U02598,TXN102598,West,2025-05-22,Home,3323.25,Failed,Pune,34,Premium,2025-05-22 16:23:00,user2598@example.com,user2598,3323.25,S079,1,25,P9615,Medium,4431
U02599,TXN102599,North,2025-11-30,Fashion,7760.0,Refunded,Jaipur,46,Basic,2025-11-30 05:46:00,user2599@example.com,user2599,3880.0,S074,2,20,P2851,Urgent,4850
U02600,TXN102600,East,2025-03-20,Books,2572.8,Pending,Hyderabad,47,Premium,2025-03-20 04:25:00,user2600@example.com,user2600,857.6,S060,3,20,P6797,High,1072
U02601,TXN102601,East,2025-05-31,Home,12928.5,Completed,Delhi,62,Basic,2025-05-31 16:32:00,user2601@example.com,user2601,2585.7,S002,5,10,P8628,Urgent,2873
U02602,TXN102602,East,2025-10-02,Electronics,1590.4,Refunded,Chennai,23,Basic,2025-10-02 07:26:00,user2602@example.com,user2602,198.8,S072,8,30,P2783,Low,284
U02603,TXN102603,North,2025-12-15,Electronics,5390.7,Failed,Hyderabad,21,Free,2025-12-15 03:07:00,user2603@example.com,user2603,898.45,S004,6,15,P4656,Medium,1057
U02604,TXN102604,West,2025-10-18,Fashion,5154.0,Failed,Pune,49,Free,2025-10-18 10:19:00,user2604@example.com,user2604,1718.0,S080,3,0,P9526,High,1718
U02605,TXN102605,West,2025-11-04,Home,1019.2,Failed,Jaipur,18,Premium,2025-11-04 02:44:00,user2605@example.com,user2605,145.6,S098,7,30,P1312,Medium,208
U02606,TXN102606,West,2025-09-18,Fashion,7672.2,Pending,Chennai,70,Basic,2025-09-18 12:00:00,user2606@example.com,user2606,2557.4,S070,3,5,P3241,Urgent,2692
U02607,TXN102607,East,2025-06-14,Grocery,4599.0,Completed,Pune,68,Free,2025-06-14 14:56:00,user2607@example.com,user2607,2299.5,S005,2,30,P1749,Urgent,3285
U02608,TXN102608,West,2026-04-14,Electronics,14464.8,Completed,Chennai,21,Free,2026-04-14 02:49:00,user2608@example.com,user2608,1808.1,S093,8,30,P3253,Medium,2583
U02609,TXN102609,East,2025-03-21,Home,5900.7,Failed,Mumbai,40,Premium,2025-03-21 10:46:00,user2609@example.com,user2609,983.45,S039,6,15,P5103,Low,1157
U02610,TXN102610,East,2026-01-22,Sports,27512.0,Refunded,Pune,21,Basic,2026-01-22 22:00:00,user2610@example.com,user2610,3439.0,S007,8,5,P7437,High,3620
U02611,TXN102611,South,2026-04-14,Fashion,3537.0,Refunded,Delhi,63,Basic,2026-04-14 19:10:00,user2611@example.com,user2611,1768.5,S088,2,10,P4252,High,1965
U02612,TXN102612,West,2025-08-27,Fashion,7509.6,Refunded,Mumbai,19,Basic,2025-08-27 04:19:00,user2612@example.com,user2612,1877.4,S060,4,10,P2636,High,2086
U02613,TXN102613,West,2025-05-07,Electronics,14214.4,Refunded,Mumbai,30,Free,2025-05-07 10:17:00,user2613@example.com,user2613,1776.8,S025,8,20,P2085,Medium,2221
U02614,TXN102614,North,2026-04-22,Grocery,10620.0,Refunded,Delhi,62,Free,2026-04-22 03:42:00,user2614@example.com,user2614,1180.0,S092,9,20,P4460,Urgent,1475
U02615,TXN102615,North,2026-03-10,Sports,601.8,Failed,Jaipur,68,Free,2026-03-10 01:20:00,user2615@example.com,user2615,601.8,S030,1,15,P3762,Medium,708
U02616,TXN102616,South,2025-09-25,Home,1025.1,Completed,Delhi,49,Basic,2025-09-25 07:36:00,user2616@example.com,user2616,170.85,S087,6,15,P9359,Low,201
U02617,TXN102617,North,2026-02-21,Sports,12282.0,Refunded,Delhi,27,Basic,2026-02-21 09:47:00,user2617@example.com,user2617,1535.25,S068,8,25,P2121,High,2047
U02618,TXN102618,West,2025-10-13,Books,5301.0,Failed,Chennai,35,Premium,2025-10-13 19:01:00,user2618@example.com,user2618,2650.5,S083,2,25,P8831,Medium,3534
U02619,TXN102619,South,2026-02-14,Electronics,9167.2,Refunded,Hyderabad,35,Free,2026-02-14 21:37:00,user2619@example.com,user2619,1145.9,S055,8,30,P8001,High,1637
U02620,TXN102620,North,2025-02-06,Sports,4687.2,Pending,Chennai,61,Premium,2025-02-06 07:15:00,user2620@example.com,user2620,520.8,S084,9,20,P3589,High,651
U02621,TXN102621,East,2025-02-24,Electronics,7326.0,Failed,Chennai,47,Basic,2025-02-24 20:03:00,user2621@example.com,user2621,1831.5,S070,4,10,P1520,Urgent,2035
U02622,TXN102622,East,2025-04-12,Grocery,11007.5,Refunded,Hyderabad,65,Free,2025-04-12 06:43:00,user2622@example.com,user2622,2201.5,S017,5,30,P8935,Medium,3145
U02623,TXN102623,South,2025-02-06,Sports,847.2,Failed,Kolkata,61,Premium,2025-02-06 02:52:00,user2623@example.com,user2623,847.2,S087,1,20,P4781,Medium,1059
U02624,TXN102624,North,2025-01-16,Electronics,13183.5,Failed,Hyderabad,36,Premium,2025-01-16 04:15:00,user2624@example.com,user2624,2197.25,S067,6,15,P1188,High,2585
U02625,TXN102625,East,2025-08-19,Books,36216.0,Completed,Hyderabad,44,Free,2025-08-19 05:36:00,user2625@example.com,user2625,3621.6,S037,10,20,P4450,Urgent,4527
U02626,TXN102626,South,2025-02-26,Home,12600.0,Pending,Chennai,68,Basic,2025-02-26 09:41:00,user2626@example.com,user2626,2520.0,S016,5,25,P1763,High,3360
U02627,TXN102627,East,2026-04-06,Books,16468.0,Pending,Kolkata,68,Free,2026-04-06 05:49:00,user2627@example.com,user2627,4117.0,S015,4,0,P8727,Medium,4117
U02628,TXN102628,East,2026-03-12,Home,21672.0,Failed,Jaipur,68,Free,2026-03-12 19:46:00,user2628@example.com,user2628,2408.0,S082,9,0,P6971,Urgent,2408
U02629,TXN102629,South,2025-01-04,Electronics,1041.0,Failed,Bengaluru,26,Basic,2025-01-04 03:54:00,user2629@example.com,user2629,260.25,S064,4,25,P3297,High,347
U02630,TXN102630,North,2025-08-26,Books,5961.9,Pending,Mumbai,24,Basic,2025-08-26 13:00:00,user2630@example.com,user2630,993.65,S090,6,15,P1967,High,1169
U02631,TXN102631,West,2025-01-03,Grocery,4492.5,Refunded,Pune,37,Basic,2025-01-03 02:32:00,user2631@example.com,user2631,898.5,S082,5,25,P2156,Medium,1198
U02632,TXN102632,North,2025-12-05,Home,18284.0,Pending,Mumbai,29,Premium,2025-12-05 00:33:00,user2632@example.com,user2632,2612.0,S010,7,20,P9346,Low,3265
U02633,TXN102633,East,2025-07-25,Home,9493.2,Failed,Delhi,31,Basic,2025-07-25 23:04:00,user2633@example.com,user2633,3164.4,S041,3,10,P9431,High,3516
U02634,TXN102634,North,2025-02-19,Fashion,14004.0,Failed,Chennai,52,Premium,2025-02-19 02:56:00,user2634@example.com,user2634,3501.0,S028,4,10,P9740,High,3890
U02635,TXN102635,North,2025-08-30,Home,14706.0,Refunded,Bengaluru,62,Free,2025-08-30 08:55:00,user2635@example.com,user2635,1634.0,S012,9,0,P6736,Medium,1634
U02636,TXN102636,South,2025-11-03,Sports,1003.5,Completed,Delhi,52,Premium,2025-11-03 05:54:00,user2636@example.com,user2636,1003.5,S072,1,25,P5382,Low,1338
U02637,TXN102637,East,2025-05-10,Electronics,498.1,Pending,Delhi,34,Basic,2025-05-10 23:53:00,user2637@example.com,user2637,249.05,S045,2,15,P6174,Low,293
U02638,TXN102638,East,2025-10-08,Home,1652.4,Refunded,Pune,57,Free,2025-10-08 06:34:00,user2638@example.com,user2638,275.4,S007,6,10,P2332,High,306
U02639,TXN102639,South,2025-09-03,Fashion,4216.0,Pending,Delhi,31,Basic,2025-09-03 17:59:00,user2639@example.com,user2639,843.2,S066,5,15,P5401,High,992
U02640,TXN102640,South,2025-03-12,Books,15920.5,Failed,Hyderabad,35,Free,2025-03-12 17:36:00,user2640@example.com,user2640,1592.05,S038,10,15,P9289,Low,1873
U02641,TXN102641,West,2026-02-21,Fashion,6376.5,Pending,Mumbai,43,Free,2026-02-21 12:41:00,user2641@example.com,user2641,3188.25,S093,2,25,P8050,High,4251
U02642,TXN102642,West,2026-01-12,Sports,6230.4,Pending,Chennai,28,Basic,2026-01-12 09:46:00,user2642@example.com,user2642,2076.8,S016,3,20,P3806,Low,2596
U02643,TXN102643,South,2025-06-10,Books,12553.6,Completed,Jaipur,65,Premium,2025-06-10 05:44:00,user2643@example.com,user2643,3138.4,S047,4,20,P3229,Urgent,3923
U02644,TXN102644,East,2026-02-12,Books,6526.5,Failed,Delhi,58,Free,2026-02-12 12:32:00,user2644@example.com,user2644,3263.25,S064,2,25,P9436,Urgent,4351
U02645,TXN102645,West,2025-07-30,Grocery,15028.0,Refunded,Bengaluru,64,Premium,2025-07-30 06:51:00,user2645@example.com,user2645,3005.6,S043,5,20,P5884,High,3757
U02646,TXN102646,North,2025-11-08,Grocery,14792.0,Refunded,Delhi,59,Basic,2025-11-08 12:58:00,user2646@example.com,user2646,1479.2,S071,10,20,P8315,High,1849
U02647,TXN102647,North,2025-07-08,Home,15720.0,Pending,Bengaluru,43,Basic,2025-07-08 10:12:00,user2647@example.com,user2647,1572.0,S002,10,25,P9512,Urgent,2096
U02648,TXN102648,East,2026-03-07,Sports,4699.8,Completed,Pune,55,Premium,2026-03-07 10:01:00,user2648@example.com,user2648,1566.6,S095,3,30,P4072,Urgent,2238
