userid,transaction,region,transaction_date,product_category,total_amount,status,city,age,subscription,raw_times,email,username,price,storeid,quantity,discount,product_id,priority,base_price,final_price
U02930,TXN102930,South,2025-09-17,Books,12444.0,Refunded,Kolkata,52,Premium,2025-09-17 10:46:00,user2930@example.com,user2930,3111.0,S097,4,15,P5086,Urgent,3660.0,4318.8
U02931,TXN102931,South,2025-07-08,Sports,28476.0,Completed,Delhi,43,Premium,2025-07-08 05:57:00,user2931@example.com,user2931,3164.0,S059,9,30,P7178,Low,4520.0,5333.6
U02932,TXN102932,East,2025-03-06,Books,11337.3,Refunded,Jaipur,53,Basic,2025-03-06 23:42:00,user2932@example.com,user2932,3779.1,S038,3,10,P9982,High,4199.0,4954.82
U02933,TXN102933,West,2025-12-11,Sports,27702.0,Refunded,Chennai,47,Free,2025-12-11 04:35:00,user2933@example.com,user2933,3078.0,S026,9,5,P9192,Medium,3240.0,3823.2
U02934,TXN102934,West,2025-03-19,Sports,21911.75,Refunded,Mumbai,32,Premium,2025-03-19 19:43:00,user2934@example.com,user2934,3130.25,S020,7,5,P5836,High,3295.0,3888.1
U02935,TXN102935,South,2026-02-04,Electronics,8479.8,Completed,Chennai,37,Premium,2026-02-04 21:23:00,user2935@example.com,user2935,1413.3,S074,6,30,P6757,Low,2019.0,2382.42
U02936,TXN102936,West,2026-03-29,Grocery,3959.2,Completed,Jaipur,52,Premium,2026-03-29 17:14:00,user2936@example.com,user2936,989.8,S063,4,30,P1107,Urgent,1414.0,1668.52
U02937,TXN102937,East,2025-04-10,Books,2166.0,Completed,Delhi,49,Free,2025-04-10 18:49:00,user2937@example.com,user2937,216.6,S036,10,5,P6634,Medium,228.0,269.04
U02938,TXN102938,East,2026-01-07,Grocery,33082.8,Failed,Delhi,52,Free,2026-01-07 14:00:00,user2938@example.com,user2938,4135.35,S090,8,5,P2222,Urgent,4353.0,5136.54
U02939,TXN102939,West,2026-03-19,Home,2556.0,Refunded,Pune,18,Basic,2026-03-19 06:12:00,user2939@example.com,user2939,426.0,S074,6,0,P4676,Medium,426.0,502.68
U02940,TXN102940,East,2026-04-08,Electronics,1872.0,Refunded,Jaipur,31,Premium,2026-04-08 20:22:00,user2940@example.com,user2940,234.0,S054,8,10,P5178,High,260.0,306.8
U02941,TXN102941,West,2025-03-14,Grocery,10354.5,Pending,Kolkata,38,Free,2025-03-14 12:05:00,user2941@example.com,user2941,1150.5,S053,9,25,P6400,High,1534.0,1810.12
U02942,TXN102942,North,2025-11-10,Books,10755.0,Completed,Mumbai,22,Free,2025-11-10 14:14:00,user2942@example.com,user2942,3585.0,S005,3,25,P1301,Low,4780.0,5640.4
U02943,TXN102943,South,2025-08-30,Home,14952.0,Completed,Jaipur,56,Premium,2025-08-30 17:14:00,user2943@example.com,user2943,2990.4,S069,5,20,P9326,High,3738.0,4410.84
U02944,TXN102944,West,2025-09-09,Home,27141.75,Failed,Delhi,54,Premium,2025-09-09 11:43:00,user2944@example.com,user2944,3015.75,S085,9,25,P7744,Medium,4021.0,4744.78
U02945,TXN102945,North,2025-10-19,Sports,3082.1,Failed,Bengaluru,64,Free,2025-10-19 06:05:00,user2945@example.com,user2945,3082.1,S008,1,30,P8629,Medium,4403.0,5195.54
U02946,TXN102946,East,2025-11-05,Books,37912.0,Completed,Kolkata,53,Premium,2025-11-05 23:11:00,user2946@example.com,user2946,4739.0,S092,8,0,P3208,Medium,4739.0,5592.02
U02947,TXN102947,East,2025-01-23,Grocery,20313.0,Refunded,Mumbai,41,Free,2025-01-23 11:49:00,user2947@example.com,user2947,2257.0,S058,9,0,P7111,Medium,2257.0,2663.26
U02948,TXN102948,South,2025-11-16,Grocery,747.6,Refunded,Jaipur,40,Premium,2025-11-16 04:16:00,user2948@example.com,user2948,249.2,S062,3,30,P2939,Urgent,356.0,420.08
U02949,TXN102949,East,2025-05-09,Books,19997.5,Completed,Chennai,43,Basic,2025-05-09 07:08:00,user2949@example.com,user2949,1999.75,S002,10,5,P2851,Medium,2105.0,2483.9
U02950,TXN102950,South,2025-03-27,Electronics,5332.5,Failed,Hyderabad,57,Premium,2025-03-27 07:43:00,user2950@example.com,user2950,533.25,S022,10,25,P3994,Low,711.0,838.98
U02951,TXN102951,West,2025-08-24,Electronics,4516.0,Failed,Delhi,49,Basic,2025-08-24 09:56:00,user2951@example.com,user2951,1129.0,S022,4,0,P5666,Urgent,1129.0,1332.22
U02952,TXN102952,South,2025-04-29,Grocery,3682.0,Failed,Hyderabad,31,Free,2025-04-29 01:02:00,user2952@example.com,user2952,526.0,S019,7,0,P5337,Low,526.0,620.68
U02953,TXN102953,North,2025-06-10,Electronics,7816.6,Pending,Delhi,64,Free,2025-06-10 20:26:00,user2953@example.com,user2953,3908.3,S083,2,5,P5962,Urgent,4114.0,4854.52
U02954,TXN102954,North,2025-10-07,Sports,1728.0,Pending,Bengaluru,55,Premium,2025-10-07 06:51:00,user2954@example.com,user2954,576.0,S016,3,0,P1976,Urgent,576.0,679.68
U02955,TXN102955,North,2025-06-25,Books,7509.6,Failed,Bengaluru,70,Basic,2025-06-25 09:54:00,user2955@example.com,user2955,834.4,S020,9,20,P1947,High,1043.0,1230.74
U02956,TXN102956,East,2025-07-18,Fashion,2718.0,Completed,Hyderabad,44,Premium,2025-07-18 10:21:00,user2956@example.com,user2956,1359.0,S063,2,0,P8216,High,1359.0,1603.62
U02957,TXN102957,West,2025-05-14,Sports,935.2,Failed,Hyderabad,26,Premium,2025-05-14 15:05:00,user2957@example.com,user2957,133.6,S068,7,20,P6375,Low,167.0,197.06
U02958,TXN102958,South,2025-07-30,Home,3098.0,Failed,Pune,68,Free,2025-07-30 13:42:00,user2958@example.com,user2958,1549.0,S041,2,0,P3307,Medium,1549.0,1827.82
U02959,TXN102959,East,2025-04-09,Grocery,12960.0,Refunded,Chennai,58,Premium,2025-04-09 00:25:00,user2959@example.com,user2959,1620.0,S019,8,0,P4450,High,1620.0,1911.6
U02960,TXN102960,West,2025-08-25,Grocery,32092.5,Failed,Mumbai,59,Free,2025-08-25 10:14:00,user2960@example.com,user2960,3209.25,S088,10,25,P8125,Low,4279.0,5049.22
U02961,TXN102961,East,2025-03-19,Fashion,41236.65,Failed,Jaipur,20,Premium,2025-03-19 23:10:00,user2961@example.com,user2961,4581.85,S079,9,5,P1264,High,4823.0,5691.14
U02962,TXN102962,West,2025-10-04,Books,22118.7,Failed,Chennai,43,Basic,2025-10-04 04:03:00,user2962@example.com,user2962,3686.45,S055,6,15,P1768,High,4337.0,5117.66
U02963,TXN102963,North,2025-04-02,Books,9024.0,Completed,Mumbai,46,Premium,2025-04-02 19:38:00,user2963@example.com,user2963,2256.0,S041,4,25,P3103,Low,3008.0,3549.44
U02964,TXN102964,South,2025-03-13,Sports,32756.0,Pending,Chennai,22,Free,2025-03-13 03:07:00,user2964@example.com,user2964,4094.5,S093,8,5,P7836,Low,4310.0,5085.8
U02965,TXN102965,East,2025-08-28,Home,7252.0,Failed,Hyderabad,24,Free,2025-08-28 08:01:00,user2965@example.com,user2965,3626.0,S002,2,0,P2716,High,3626.0,4278.68
U02966,TXN102966,East,2025-10-30,Grocery,3244.8,Refunded,Chennai,38,Basic,2025-10-30 12:48:00,user2966@example.com,user2966,3244.8,S006,1,20,P3864,Medium,4056.0,4786.08
U02967,TXN102967,West,2025-04-19,Grocery,6801.0,Refunded,Delhi,35,Free,2025-04-19 12:24:00,user2967@example.com,user2967,2267.0,S002,3,0,P3041,Low,2267.0,2675.06
U02968,TXN102968,East,2026-02-20,Sports,13452.0,Refunded,Chennai,23,Basic,2026-02-20 17:14:00,user2968@example.com,user2968,2690.4,S021,5,20,P6284,Low,3363.0,3968.34
U02969,TXN102969,South,2025-02-14,Electronics,525.0,Pending,Mumbai,68,Basic,2025-02-14 17:01:00,user2969@example.com,user2969,75.0,S031,7,25,P8758,High,100.0,118.0
U02970,TXN102970,South,2025-11-15,Sports,40213.5,Pending,Chennai,53,Free,2025-11-15 04:11:00,user2970@example.com,user2970,4021.35,S035,10,5,P1270,Medium,4233.0,4994.94
U02971,TXN102971,West,2025-10-28,Electronics,10233.6,Refunded,Delhi,63,Basic,2025-10-28 07:11:00,user2971@example.com,user2971,3411.2,S082,3,20,P7221,High,4264.0,5031.52
U02972,TXN102972,North,2025-05-14,Books,7734.6,Pending,Kolkata,53,Free,2025-05-14 16:03:00,user2972@example.com,user2972,3867.3,S028,2,10,P9155,High,4297.0,5070.46
U02973,TXN102973,West,2025-04-04,Electronics,7773.75,Completed,Hyderabad,59,Basic,2025-04-04 03:07:00,user2973@example.com,user2973,1554.75,S086,5,25,P5958,Medium,2073.0,2446.14
U02974,TXN102974,North,2026-02-15,Books,450.0,Refunded,Jaipur,59,Basic,2026-02-15 08:26:00,user2974@example.com,user2974,150.0,S081,3,0,P1965,Urgent,150.0,177.0
U02975,TXN102975,West,2025-03-31,Grocery,3868.8,Refunded,Kolkata,31,Free,2025-03-31 04:11:00,user2975@example.com,user2975,3868.8,S089,1,20,P4123,High,4836.0,5706.48
U02976,TXN102976,South,2025-10-17,Books,8310.0,Refunded,Mumbai,50,Basic,2025-10-17 05:50:00,user2976@example.com,user2976,1662.0,S093,5,25,P1498,Low,2216.0,2614.88
U02977,TXN102977,North,2025-07-12,Home,24978.0,Completed,Delhi,22,Premium,2025-07-12 17:11:00,user2977@example.com,user2977,3122.25,S063,8,25,P3281,High,4163.0,4912.34
U02978,TXN102978,South,2026-02-19,Home,6064.75,Completed,Pune,59,Premium,2026-02-19 17:00:00,user2978@example.com,user2978,1212.95,S012,5,15,P2900,Medium,1427.0,1683.86
U02979,TXN102979,East,2026-03-26,Electronics,9441.0,Failed,Chennai,25,Basic,2026-03-26 08:49:00,user2979@example.com,user2979,3147.0,S009,3,0,P9630,Low,3147.0,3713.46
U02980,TXN102980,North,2026-02-21,Sports,8233.65,Pending,Jaipur,51,Free,2026-02-21 01:55:00,user2980@example.com,user2980,914.85,S095,9,5,P5617,Urgent,963.0,1136.34
U02981,TXN102981,South,2025-04-17,Electronics,5716.0,Pending,Pune,18,Premium,2025-04-17 09:12:00,user2981@example.com,user2981,2858.0,S014,2,0,P3261,Low,2858.0,3372.44
U02982,TXN102982,West,2026-01-02,Sports,4664.0,Pending,Delhi,30,Free,2026-01-02 21:55:00,user2982@example.com,user2982,932.8,S072,5,20,P8518,Low,1166.0,1375.88
U02983,TXN102983,North,2025-06-08,Books,26586.0,Completed,Bengaluru,36,Basic,2025-06-08 22:26:00,user2983@example.com,user2983,3798.0,S089,7,10,P3145,Urgent,4220.0,4979.6
U02984,TXN102984,West,2025-09-12,Home,14028.0,Completed,Pune,52,Premium,2025-09-12 13:38:00,user2984@example.com,user2984,2338.0,S029,6,0,P1269,Low,2338.0,2758.84
U02985,TXN102985,North,2025-03-14,Sports,7650.0,Refunded,Hyderabad,52,Basic,2025-03-14 18:58:00,user2985@example.com,user2985,1275.0,S044,6,0,P5017,Medium,1275.0,1504.5
U02986,TXN102986,East,2025-04-29,Grocery,7543.0,Completed,Kolkata,66,Basic,2025-04-29 20:55:00,user2986@example.com,user2986,3771.5,S012,2,5,P8194,Medium,3970.0,4684.6
U02987,TXN102987,South,2025-01-12,Home,1836.0,Refunded,Hyderabad,66,Premium,2025-01-12 07:20:00,user2987@example.com,user2987,306.0,S034,6,25,P4825,Urgent,408.0,481.44
U02988,TXN102988,West,2025-12-11,Home,34560.0,Failed,Chennai,21,Free,2025-12-11 03:41:00,user2988@example.com,user2988,3456.0,S095,10,10,P1901,Medium,3840.0,4531.2
U02989,TXN102989,East,2025-03-28,Electronics,27110.0,Completed,Kolkata,64,Premium,2025-03-28 01:08:00,user2989@example.com,user2989,2711.0,S033,10,0,P2946,Medium,2711.0,3198.98
U02990,TXN102990,North,2025-10-21,Fashion,27428.8,Completed,Chennai,28,Basic,2025-10-21 10:48:00,user2990@example.com,user2990,3918.4,S055,7,20,P9208,Urgent,4898.0,5779.64
U02991,TXN102991,South,2025-04-26,Sports,32967.0,Failed,Pune,56,Premium,2025-04-26 21:25:00,user2991@example.com,user2991,3663.0,S015,9,10,P1050,Low,4070.0,4802.6
U02992,TXN102992,South,2025-01-12,Sports,4176.0,Completed,Chennai,32,Basic,2025-01-12 16:57:00,user2992@example.com,user2992,1044.0,S079,4,25,P3991,High,1392.0,1642.56
U02993,TXN102993,South,2026-02-11,Sports,22853.2,Refunded,Jaipur,39,Basic,2026-02-11 07:17:00,user2993@example.com,user2993,2856.65,S059,8,5,P6521,Medium,3007.0,3548.26
U02994,TXN102994,East,2025-06-16,Home,32232.0,Completed,Mumbai,69,Free,2025-06-16 05:57:00,user2994@example.com,user2994,4029.0,S011,8,15,P3056,High,4740.0,5593.2
U02995,TXN102995,South,2025-09-17,Electronics,3507.0,Refunded,Delhi,23,Free,2025-09-17 08:55:00,user2995@example.com,user2995,1753.5,S096,2,30,P4799,High,2505.0,2955.9
U02996,TXN102996,East,2026-01-14,Electronics,1028.0,Pending,Kolkata,67,Basic,2026-01-14 18:34:00,user2996@example.com,user2996,1028.0,S068,1,20,P1811,High,1285.0,1516.3
U02997,TXN102997,South,2025-06-18,Sports,12199.6,Completed,Mumbai,58,Premium,2025-06-18 13:56:00,user2997@example.com,user2997,3049.9,S041,4,30,P4270,Medium,4357.0,5141.26
U02998,TXN102998,East,2025-12-16,Electronics,30821.0,Refunded,Delhi,33,Premium,2025-12-16 20:47:00,user2998@example.com,user2998,3082.1,S042,10,15,P8308,Urgent,3626.0,4278.68
U02999,TXN102999,East,2025-04-02,Home,5454.9,Refunded,Mumbai,31,Free,2025-04-02 06:30:00,user2999@example.com,user2999,606.1,S048,9,5,P3695,Urgent,638.0,752.84
U03000,TXN103000,East,2025-12-26,Fashion,12402.25,Refunded,Kolkata,66,Premium,2025-12-26 10:44:00,user3000@example.com,user3000,2480.45,S028,5,5,P7246,Medium,2611.0,3080.98
U03001,TXN103001,North,2025-04-06,Electronics,32274.5,Pending,Chennai,49,Basic,2025-04-06 10:13:00,user3001@example.com,user3001,3227.45,S079,10,15,P2448,High,3797.0,4480.46
U03002,TXN103002,West,2025-09-10,Fashion,15164.0,Completed,Pune,28,Premium,2025-09-10 00:13:00,user3002@example.com,user3002,1895.5,S037,8,15,P5300,Urgent,2230.0,2631.4
U03003,TXN103003,West,2025-04-22,Sports,10519.2,Pending,Kolkata,61,Premium,2025-04-22 10:27:00,user3003@example.com,user3003,3506.4,S056,3,20,P4366,High,4383.0,5171.94
U03004,TXN103004,West,2025-05-17,Sports,5176.8,Pending,Bengaluru,46,Basic,2025-05-17 21:39:00,user3004@example.com,user3004,575.2,S095,9,20,P6131,Urgent,719.0,848.42
U03005,TXN103005,South,2025-04-07,Electronics,3544.45,Refunded,Pune,50,Free,2025-04-07 17:01:00,user3005@example.com,user3005,3544.45,S015,1,5,P7952,Urgent,3731.0,4402.58
U03006,TXN103006,East,2025-10-28,Fashion,18056.5,Failed,Chennai,24,Free,2025-10-28 22:50:00,user3006@example.com,user3006,2579.5,S066,7,30,P7120,Urgent,3685.0,4348.3
U03007,TXN103007,North,2025-06-21,Home,619.4,Completed,Chennai,28,Basic,2025-06-21 05:25:00,user3007@example.com,user3007,154.85,S011,4,5,P7120,Medium,163.0,192.34
U03008,TXN103008,North,2025-10-18,Sports,12298.5,Failed,Jaipur,24,Basic,2025-10-18 21:13:00,user3008@example.com,user3008,2459.7,S073,5,10,P2163,Low,2733.0,3224.94
U03009,TXN103009,East,2025-02-13,Electronics,2021.6,Failed,Pune,62,Basic,2025-02-13 05:11:00,user3009@example.com,user3009,1010.8,S011,2,5,P7567,Urgent,1064.0,1255.52
U03010,TXN103010,North,2025-07-27,Electronics,6952.5,Refunded,Hyderabad,37,Premium,2025-07-27 21:02:00,user3010@example.com,user3010,1158.75,S032,6,25,P2564,High,1545.0,1823.1
U03011,TXN103011,South,2025-09-16,Grocery,18190.0,Pending,Chennai,49,Free,2025-09-16 07:24:00,user3011@example.com,user3011,3638.0,S063,5,15,P9697,High,4280.0,5050.4
U03012,TXN103012,North,2025-05-02,Books,16872.0,Completed,Pune,60,Premium,2025-05-02 05:19:00,user3012@example.com,user3012,2812.0,S028,6,5,P8383,High,2960.0,3492.8
U03013,TXN103013,South,2026-03-31,Fashion,10611.0,Refunded,Jaipur,26,Free,2026-03-31 09:15:00,user3013@example.com,user3013,3537.0,S007,3,0,P8094,Low,3537.0,4173.66
U03014,TXN103014,West,2025-09-21,Sports,1529.25,Refunded,Bengaluru,63,Free,2025-09-21 02:08:00,user3014@example.com,user3014,1529.25,S028,1,25,P3541,Urgent,2039.0,2406.02
U03015,TXN103015,East,2025-08-01,Books,15300.0,Completed,Hyderabad,26,Premium,2025-08-01 17:43:00,user3015@example.com,user3015,1912.5,S046,8,10,P8136,Urgent,2125.0,2507.5
U03016,TXN103016,East,2025-05-21,Home,2451.6,Failed,Kolkata,59,Basic,2025-05-21 02:56:00,user3016@example.com,user3016,1225.8,S059,2,10,P1316,Low,1362.0,1607.16
U03017,TXN103017,South,2025-03-22,Home,10672.0,Refunded,Hyderabad,44,Free,2025-03-22 09:54:00,user3017@example.com,user3017,2668.0,S096,4,20,P6382,High,3335.0,3935.3
U03018,TXN103018,East,2025-10-29,Sports,13494.6,Refunded,Jaipur,63,Basic,2025-10-29 02:55:00,user3018@example.com,user3018,3373.65,S049,4,15,P1929,Medium,3969.0,4683.42
U03019,TXN103019,West,2025-09-14,Sports,5750.4,Failed,Chennai,44,Basic,2025-09-14 04:14:00,user3019@example.com,user3019,1916.8,S092,3,20,P4173,Low,2396.0,2827.28
U03020,TXN103020,West,2025-09-17,Electronics,10254.3,Completed,Pune,50,Premium,2025-09-17 09:29:00,user3020@example.com,user3020,3418.1,S053,3,5,P3001,Low,3598.0,4245.64
U03021,TXN103021,South,2025-10-16,Home,3348.0,Failed,Mumbai,21,Premium,2025-10-16 21:19:00,user3021@example.com,user3021,418.5,S033,8,25,P2419,Low,558.0,658.44
U03022,TXN103022,North,2025-10-29,Fashion,10440.0,Completed,Chennai,26,Basic,2025-10-29 20:47:00,user3022@example.com,user3022,1044.0,S096,10,20,P7125,Low,1305.0,1539.9
U03023,TXN103023,West,2025-12-28,Sports,13585.0,Refunded,Pune,64,Premium,2025-12-28 19:24:00,user3023@example.com,user3023,3396.25,S049,4,5,P2284,Low,3575.0,4218.5
U03024,TXN103024,South,2025-07-05,Electronics,22839.9,Refunded,Delhi,48,Premium,2025-07-05 15:46:00,user3024@example.com,user3024,3806.65,S043,6,5,P2963,High,4007.0,4728.26
U03025,TXN103025,West,2025-05-18,Fashion,10804.5,Pending,Mumbai,64,Basic,2025-05-18 03:25:00,user3025@example.com,user3025,1543.5,S053,7,25,P3440,Low,2058.0,2428.44
U03026,TXN103026,South,2026-03-08,Grocery,28948.5,Refunded,Pune,54,Basic,2026-03-08 13:51:00,user3026@example.com,user3026,3216.5,S058,9,30,P6359,Urgent,4595.0,5422.1
U03027,TXN103027,North,2025-12-06,Grocery,10856.6,Completed,Chennai,24,Free,2025-12-06 14:48:00,user3027@example.com,user3027,2714.15,S092,4,5,P1826,Low,2857.0,3371.26
U03028,TXN103028,West,2026-03-18,Grocery,6097.5,Refunded,Mumbai,70,Free,2026-03-18 02:09:00,user3028@example.com,user3028,2032.5,S046,3,25,P8961,Urgent,2710.0,3197.8
U03029,TXN103029,East,2025-03-14,Grocery,30650.4,Refunded,Mumbai,55,Free,2025-03-14 16:56:00,user3029@example.com,user3029,3405.6,S045,9,20,P3620,Low,4257.0,5023.26
U03030,TXN103030,North,2025-02-12,Sports,187.6,Failed,Jaipur,57,Premium,2025-02-12 21:29:00,user3030@example.com,user3030,187.6,S051,1,30,P6665,High,268.0,316.24
U03031,TXN103031,West,2025-04-02,Books,13153.5,Refunded,Kolkata,43,Free,2025-04-02 21:00:00,user3031@example.com,user3031,2192.25,S031,6,25,P7746,High,2923.0,3449.14
U03032,TXN103032,West,2025-04-03,Fashion,34320.0,Completed,Hyderabad,64,Premium,2025-04-03 13:06:00,user3032@example.com,user3032,3432.0,S005,10,0,P6330,Urgent,3432.0,4049.76
U03033,TXN103033,North,2026-03-09,Electronics,19852.0,Completed,Bengaluru,23,Basic,2026-03-09 13:35:00,user3033@example.com,user3033,4963.0,S070,4,0,P6118,Urgent,4963.0,5856.34
U03034,TXN103034,South,2025-09-22,Sports,3749.35,Failed,Mumbai,54,Premium,2025-09-22 08:54:00,user3034@example.com,user3034,3749.35,S001,1,15,P5399,Urgent,4411.0,5204.98
U03035,TXN103035,South,2026-01-26,Books,1476.0,Refunded,Hyderabad,48,Basic,2026-01-26 16:16:00,user3035@example.com,user3035,147.6,S079,10,10,P4203,Urgent,164.0,193.52
U03036,TXN103036,North,2025-07-06,Books,4651.5,Completed,Jaipur,64,Premium,2025-07-06 11:35:00,user3036@example.com,user3036,930.3,S005,5,30,P8998,High,1329.0,1568.22
U03037,TXN103037,North,2025-05-08,Books,5956.5,Completed,Hyderabad,47,Premium,2025-05-08 19:19:00,user3037@example.com,user3037,2978.25,S078,2,25,P6448,Low,3971.0,4685.78
U03038,TXN103038,West,2025-12-26,Home,13459.5,Failed,Delhi,54,Premium,2025-12-26 16:47:00,user3038@example.com,user3038,4486.5,S097,3,10,P5971,Urgent,4985.0,5882.3
U03039,TXN103039,East,2025-07-12,Electronics,21148.4,Completed,Pune,67,Basic,2025-07-12 08:24:00,user3039@example.com,user3039,3021.2,S001,7,30,P9365,Urgent,4316.0,5092.88
U03040,TXN103040,South,2025-04-19,Grocery,20700.0,Completed,Bengaluru,28,Free,2025-04-19 00:00:00,user3040@example.com,user3040,2070.0,S050,10,25,P1170,High,2760.0,3256.8
U03041,TXN103041,South,2026-03-25,Electronics,9712.0,Refunded,Kolkata,27,Basic,2026-03-25 14:03:00,user3041@example.com,user3041,1214.0,S026,8,0,P6810,High,1214.0,1432.52
U03042,TXN103042,East,2026-01-31,Books,30321.9,Pending,Pune,28,Free,2026-01-31 05:52:00,user3042@example.com,user3042,4331.7,S027,7,10,P1190,High,4813.0,5679.34
U03043,TXN103043,South,2025-07-24,Home,27263.1,Failed,Chennai,37,Basic,2025-07-24 14:26:00,user3043@example.com,user3043,4543.85,S095,6,5,P5589,High,4783.0,5643.94
U03044,TXN103044,South,2026-01-05,Sports,8055.0,Completed,Delhi,22,Free,2026-01-05 16:41:00,user3044@example.com,user3044,2685.0,S046,3,25,P3886,Low,3580.0,4224.4
U03045,TXN103045,East,2025-05-06,Books,19161.6,Completed,Jaipur,35,Premium,2025-05-06 21:27:00,user3045@example.com,user3045,3193.6,S046,6,20,P7147,High,3992.0,4710.56
U03046,TXN103046,North,2025-12-22,Books,20921.25,Failed,Mumbai,42,Premium,2025-12-22 09:27:00,user3046@example.com,user3046,2988.75,S026,7,25,P1986,High,3985.0,4702.3
U03047,TXN103047,East,2025-07-21,Electronics,1241.6,Completed,Delhi,56,Basic,2025-07-21 07:27:00,user3047@example.com,user3047,1241.6,S023,1,20,P3820,Urgent,1552.0,1831.36
U03048,TXN103048,South,2025-07-16,Grocery,24522.0,Failed,Kolkata,41,Basic,2025-07-16 11:18:00,user3048@example.com,user3048,3065.25,S042,8,25,P5171,Medium,4087.0,4822.66
U03049,TXN103049,East,2025-12-22,Home,9045.0,Pending,Jaipur,20,Basic,2025-12-22 09:33:00,user3049@example.com,user3049,904.5,S095,10,10,P1165,High,1005.0,1185.9
U03050,TXN103050,South,2025-10-18,Electronics,49720.0,Pending,Jaipur,67,Free,2025-10-18 08:32:00,user3050@example.com,user3050,4972.0,S076,10,0,P4171,Urgent,4972.0,5866.96
U03051,TXN103051,South,2025-05-23,Fashion,10690.4,Pending,Jaipur,34,Free,2025-05-23 01:21:00,user3051@example.com,user3051,2672.6,S075,4,30,P6047,Low,3818.0,4505.24
U03052,TXN103052,West,2025-04-11,Sports,7938.0,Failed,Kolkata,58,Premium,2025-04-11 03:46:00,user3052@example.com,user3052,1323.0,S004,6,30,P5502,High,1890.0,2230.2
U03053,TXN103053,South,2026-03-12,Sports,7156.8,Failed,Mumbai,24,Basic,2026-03-12 13:29:00,user3053@example.com,user3053,1022.4,S048,7,10,P5051,Urgent,1136.0,1340.48
U03054,TXN103054,West,2025-08-31,Grocery,9224.25,Completed,Jaipur,43,Free,2025-08-31 14:16:00,user3054@example.com,user3054,1317.75,S076,7,25,P9481,Urgent,1757.0,2073.26
U03055,TXN103055,East,2025-03-09,Fashion,1902.3,Completed,Hyderabad,22,Premium,2025-03-09 16:31:00,user3055@example.com,user3055,634.1,S086,3,15,P7686,Low,746.0,880.28
U03056,TXN103056,West,2025-03-17,Grocery,26307.0,Refunded,Kolkata,46,Basic,2025-03-17 10:50:00,user3056@example.com,user3056,2630.7,S060,10,10,P1930,High,2923.0,3449.14
U03057,TXN103057,North,2026-03-15,Sports,16441.65,Failed,Delhi,18,Premium,2026-03-15 08:46:00,user3057@example.com,user3057,1826.85,S034,9,5,P9638,Medium,1923.0,2269.14
